;id;loan_amnt;int_rate;grade;emp_title;emp_length;home_ownership;annual_inc;loan_status
350;68396002;30000;27.49;G;Service Technian Lead;1;MORTGAGE;115000;Charged Off
351;68577456;8450;11.99;C;Shipping & Receiving;10;RENT;37380;Fully Paid
352;68537123;8775;22.45;F;Service Rep;10;RENT;75000;Fully Paid
353;68506560;6000;5.32;A;Engineering Manager;5;MORTGAGE;72000;Fully Paid
354;68416683;10000;5.32;A;letter carrier;10;MORTGAGE;75000;Fully Paid
355;68486957;10000;15.77;D;General Manager;4;RENT;128000;Charged Off
356;68514937;7200;17.27;D;Part-time Supervisor ;3;RENT;22000;Fully Paid
357;68547344;20000;14.85;C;Accounting Manager;5;OWN;75000;Fully Paid
358;68376788;20000;9.17;B;service advisor ;2;RENT;95750;Charged Off
359;68356655;5000;5.32;A;Senior Buyer;8;MORTGAGE;130000;Fully Paid
360;68506603;15000;9.8;B;Exec. Administrative;0;MORTGAGE;35179;Charged Off
361;68366599;23950;17.97;D;SALES MANAGER;3;RENT;160000;Charged Off
362;68356727;15000;10.78;B;Cheif Electronic Tech ;10;MORTGAGE;160000;Fully Paid
363;68536969;2250;8.49;B;PTC Support;0;MORTGAGE;60000;Fully Paid
364;68613885;14000;13.44;C;manager;1;MORTGAGE;40000;Fully Paid
365;68514503;14000;12.88;C;Sales Account Rep;2;RENT;80000;Charged Off
366;68496864;18000;7.49;A;Sr. Designer;3;MORTGAGE;83000;Fully Paid
367;67969431;12000;5.32;A;Executive Steward;3;MORTGAGE;72500;Fully Paid
368;68526434;5600;10.78;B;Department manager;10;OWN;46000;Fully Paid
369;68052879;35000;16.59;D;Certified Teacher;1;RENT;83000;Fully Paid
370;68342980;8000;12.88;C;admin//qa;3;RENT;43500;Charged Off
371;68366762;2400;13.44;C;Logistics;3;RENT;26000;Fully Paid
372;68445172;35000;17.27;D;irrigation technician;0;MORTGAGE;98000;Fully Paid
373;68072793;35000;10.78;B;National Sales Manager;10;MORTGAGE;140000;Current
374;68587393;7000;12.88;C;BILLING REPRESENTATIVE;10;OWN;55000;Fully Paid
375;68476416;8000;11.99;C;Manufacturing associate;2;OWN;23200;Fully Paid
376;68516502;6125;17.27;D;High Voltage Electrician/Plant Engineer;4;RENT;70000;Fully Paid
377;68616394;10400;13.44;C;Senior Director;10;MORTGAGE;150000;Charged Off
378;68586405;30000;7.91;A;District Manager;5;MORTGAGE;134000;Fully Paid
379;68394820;4000;14.85;C;CNA;5;MORTGAGE;30000;Fully Paid
380;68537225;10000;10.78;B;Pharmacist;10;MORTGAGE;125000;Fully Paid
381;68355715;16000;7.91;A;lead operator;0;MORTGAGE;50000;Fully Paid
382;68464432;24000;17.27;D;Special Education Teacher;10;MORTGAGE;67000;Charged Off
383;68338713;19225;26.99;G;OTR Truck Driver;0;MORTGAGE;56600;Charged Off
384;68386849;13000;12.88;C;Sr. Ops Coordinator;5;MORTGAGE;130000;Charged Off
385;68416594;16800;9.17;B;Public Services Librarian;7;MORTGAGE;52000;Current
386;68356739;2000;6.49;A;GIS Specialist;3;OWN;35037;Fully Paid
387;66603901;19200;5.32;A;Truck driver;0;MORTGAGE;50000;Fully Paid
388;66340149;10000;13.44;C;General Manager;10;RENT;140000;Fully Paid
389;68496775;35000;7.91;A;agent;4;MORTGAGE;165000;Fully Paid
390;68396654;15000;12.88;C;Area Manager;10;MORTGAGE;60000;Fully Paid
391;68426569;35000;15.77;D;Registered Nurse;0;RENT;84468;Fully Paid
392;68577530;18000;8.49;B;General Manager;0;RENT;55000;Fully Paid
393;68466644;8000;9.8;B;driver ;6;RENT;40000;Charged Off
394;68356682;15000;12.88;C;Credit Reager;10;OWN;50000;Fully Paid
395;68547298;17400;8.49;B;Owner;10;MORTGAGE;175000;Fully Paid
396;68516537;35000;11.99;C;Assistant Vice President;10;MORTGAGE;156000;Fully Paid
397;68356714;12000;9.17;B;Senior Associate;3;RENT;100000;Fully Paid
398;68386821;24000;9.17;B;teacher/school employee;10;RENT;66000;Fully Paid
399;68406994;8000;7.91;A;Designer/Programmer;5;OWN;66500;Fully Paid
400;68356724;16775;19.89;E;Media Operations Manager;1;MORTGAGE;74000;Fully Paid
401;66590964;8000;8.49;B;Truck Driver;3;MORTGAGE;48000;Fully Paid
402;68436430;21000;10.78;B;Problem Manager Level 2;0;MORTGAGE;100000;Fully Paid
403;68453284;20000;13.44;C;It director;2;MORTGAGE;150000;Current
404;68577623;10000;12.88;C;Fire Chief;0;MORTGAGE;113000;Fully Paid
405;68446401;6000;7.91;A;Benefits Subject Matter Expert;0;MORTGAGE;81120;Fully Paid
406;67206595;6000;18.49;D;;;MORTGAGE;54744;Fully Paid
407;68434983;8400;11.48;B;Customer advocate;0;RENT;80000;Fully Paid
408;68366679;10000;12.88;C;teacher aid;10;RENT;33000;Fully Paid
409;68577614;6000;9.17;B;Controller honduras;2;OWN;72000;Fully Paid
410;68564481;20000;8.49;B;Executive Chef;10;RENT;70000;Fully Paid
411;68416579;4600;11.99;C;;;RENT;14688;Fully Paid
412;68340648;20000;17.27;D;Electrician;10;MORTGAGE;50000;Fully Paid
413;68052883;15000;9.17;B;Customer Service Manager;2;RENT;48112;Fully Paid
414;68465033;12000;12.88;C;server;4;MORTGAGE;40000;Fully Paid
415;68587366;5000;10.78;B;Reliability Mechanic;10;OWN;75000;Fully Paid
416;66624075;6000;10.78;B;Procurement ;0;MORTGAGE;57000;Fully Paid
417;68445725;10050;17.27;D;Library Associate;10;RENT;34000;Current
418;68416619;6000;5.32;A;Supervisor;10;RENT;43000;Fully Paid
419;68385791;28000;20.5;E;Engineer Instructor;10;RENT;84000;Charged Off
420;68386842;15000;5.32;A;teacher assistant;3;OWN;81000;Fully Paid
421;68425549;10500;8.49;B;Project Manager;10;MORTGAGE;168400;Fully Paid
422;66433932;10000;13.44;C;MHW2;3;MORTGAGE;34000;Fully Paid
423;66220950;3600;7.49;A;Accounts Receivable Manager;0;MORTGAGE;62000;Fully Paid
424;68356738;10000;11.48;B;Accounting Assistant;10;MORTGAGE;72000;Fully Paid
425;68587377;30000;8.49;B;pit Manager;10;RENT;115000;Fully Paid
426;67705153;8000;11.99;C;Customer service;2;RENT;35000;Fully Paid
427;68416560;15000;16.59;D;CNA;1;MORTGAGE;55000;Charged Off
428;68576593;21600;8.49;B;Finisher Carpenter;2;MORTGAGE;60000;Fully Paid
429;68340587;12000;9.17;B;Outbound Warehouse Manager;10;MORTGAGE;105000;Fully Paid
430;68466641;28000;7.91;A;Nurse Practitioner;8;MORTGAGE;102000;Fully Paid
431;68445845;6400;11.48;B;sales associate;10;RENT;33000;Fully Paid
432;68596423;15000;9.17;B;Intl Logistics LifeScience Agent;10;RENT;48000;Fully Paid
433;68386830;13000;7.91;A;Consultant;2;RENT;70000;Fully Paid
434;68486912;10000;13.44;C;assistant svc manager ;3;RENT;80000;Fully Paid
435;68338703;24800;7.91;A;account manager;10;MORTGAGE;95000;Fully Paid
436;68575726;12000;10.78;B;Maint. Machinist;10;OWN;56000;Charged Off
437;68386728;10800;8.49;B;Senior Consultant;9;MORTGAGE;96000;Late (31-120 days)
438;68340637;15000;11.99;C;Lead Tech;1;MORTGAGE;65000;Fully Paid
439;67308558;24000;5.32;A;Pharmacist;3;MORTGAGE;120000;Fully Paid
440;68606879;2000;13.44;C;Engineer;10;OWN;75600;Fully Paid
441;68537015;22600;15.77;D;Teacher;3;MORTGAGE;53867;Fully Paid
442;68606893;13500;23.13;F;Electrician;10;RENT;50000;Charged Off
443;68338676;6000;10.78;B;Pastor assigned-Minneapolis, MN;10;MORTGAGE;66000;Charged Off
444;68587428;20000;9.8;B;CPS Supervisor;10;MORTGAGE;84000;Current
445;68486909;5000;6.49;A;Pressoperater;10;OWN;55000;Fully Paid
446;68506544;20000;7.49;A;Pilot;10;MORTGAGE;100000;Fully Paid
447;68386766;12000;9.8;B;Sergeant Major;10;MORTGAGE;103000;Fully Paid
448;68386716;32000;11.48;B;Professor;10;MORTGAGE;107000;Fully Paid
449;68606732;15200;13.99;C;Engineer;10;OWN;69998;Charged Off
450;68356598;12500;11.99;C;Owner;0;MORTGAGE;60000;Fully Paid
451;68506468;21000;10.78;B;IT Specialist;4;MORTGAGE;81000;Fully Paid
452;68446452;16000;8.49;B;Customer Care coordinator;3;RENT;35000;Fully Paid
453;67307680;24650;11.48;B;Supervising Psychiatric Social Worker;10;MORTGAGE;100000;Fully Paid
454;68446430;11000;7.91;A;Senior Financial/Budget Analyst;3;MORTGAGE;77000;Fully Paid
455;68566128;22400;14.85;C;librarian;10;RENT;70000;Fully Paid
456;68426504;15125;18.49;D;driver;10;MORTGAGE;61000;Charged Off
457;68416679;8725;11.99;C;account sales mng;10;MORTGAGE;60000;Late (31-120 days)
458;68376661;8000;7.91;A;Teacher;10;MORTGAGE;63800;Fully Paid
459;68537075;8000;9.17;B;Wholesale Mgr;2;RENT;52000;Fully Paid
460;68338692;11000;14.85;C;Field Technician;2;RENT;42240;Fully Paid
461;68052151;11725;18.99;E;Teacher;5;MORTGAGE;82000;Current
462;68486965;28500;18.99;E;Sales;0;MORTGAGE;70000;Fully Paid
463;68526655;25000;6.49;A;Manager;5;OWN;120000;Fully Paid
464;68366718;7000;9.17;B;Nurse Lvn ;5;RENT;70000;Fully Paid
465;68577462;12000;9.8;B;Director of Channel Sales & Marketing;0;MORTGAGE;100000;Fully Paid
466;68577627;20000;8.49;B;Sales;10;OWN;40000;Current
467;68476479;5875;15.77;D;manufacturing driver;10;RENT;56000;Fully Paid
468;68576177;18000;18.49;D;Sales Account Manager;10;RENT;145000;Fully Paid
469;68426438;28000;7.91;A;Group Manager;1;MORTGAGE;160000;Fully Paid
470;68537228;35000;9.8;B;Pilot;10;RENT;205000;Fully Paid
471;68605120;31800;16.59;D;Finance and Admn. Director;0;MORTGAGE;65000;Fully Paid
472;68396682;25000;17.97;D;Driver;10;MORTGAGE;105000;Fully Paid
473;68566614;16000;17.27;D;O&M Specialist II;6;RENT;54000;Fully Paid
474;68577273;25000;10.78;B;Business Analyst;10;OWN;82000;Current
475;68182349;35000;16.59;D;Registered Nurse;5;MORTGAGE;139000;Fully Paid
476;68426245;18000;7.91;A;Sales;1;OWN;60000;Charged Off
477;68516370;10000;7.49;A;Support Staff;0;MORTGAGE;55500;Fully Paid
478;68396401;8000;14.85;C;ESTIMATING ASSISTANT;2;RENT;53040;Fully Paid
479;68504862;12000;13.44;C;Team member ;10;MORTGAGE;75000;Current
480;68466525;15000;5.32;A;;;MORTGAGE;75000;Fully Paid
481;68466575;20000;11.99;C;CEO/Therapist;4;MORTGAGE;155000;Fully Paid
482;68525638;14000;19.89;E;Program Group Leader;10;MORTGAGE;80000;Fully Paid
483;68396575;20500;8.49;B;;;RENT;77700;Fully Paid
484;68536174;4700;13.99;C;Sales;4;MORTGAGE;88000;Fully Paid
485;68426258;28000;9.17;B;Attorney;4;MORTGAGE;76008;Fully Paid
486;68606785;12000;7.91;A;HR Director;10;MORTGAGE;71000;Fully Paid
487;68577304;7200;7.91;A;Sales Associate;0;RENT;42500;Fully Paid
488;68526511;11000;7.49;A;;;OWN;33000;Fully Paid
489;67378996;11000;13.99;C;sales/merchandiser;5;MORTGAGE;52000;Charged Off
490;68526473;3500;9.8;B;Operation to Cash Analyst;1;MORTGAGE;45000;Fully Paid
491;68386504;23850;13.44;C;System Administrator;3;OWN;111000;Fully Paid
492;68386590;3600;15.77;D;Production Supervisor;3;RENT;70000;Fully Paid
493;68616588;15000;7.91;A;Teacher;2;RENT;54000;Current
494;68366510;16500;11.99;C;Information Specialist 4;10;MORTGAGE;76000;Fully Paid
495;67448298;8275;10.78;B;;;MORTGAGE;55000;Fully Paid
496;68386480;35000;17.27;D;Director of Catering & Events;0;MORTGAGE;80000;Fully Paid
497;68356375;20000;5.32;A;Radiology Ancillary Manager ;0;MORTGAGE;106000;Fully Paid
498;68616414;22800;5.32;A;Owner;6;MORTGAGE;76000;Fully Paid
499;68577378;10000;8.49;B;Accounting Clerk;4;OWN;35000;Fully Paid
500;68113036;19000;10.78;B;director of working credit;10;MORTGAGE;155000;Fully Paid
501;68406779;18000;8.49;B;QA Engineer;5;MORTGAGE;92000;Current
502;68596496;6000;16.59;D;Lead bartender;2;RENT;40000;Charged Off
503;67055262;35000;16.59;D;Oracle Systems Administrator;10;MORTGAGE;105000;Fully Paid
504;68536992;6000;13.99;C;Sr Finance Project Manager;10;MORTGAGE;210000;Fully Paid
505;68536187;16000;13.99;C;PAYABLES;0;RENT;52000;Charged Off
506;68052822;5000;16.59;D;;;RENT;19000;Fully Paid
507;68426234;3000;18.49;D;case worker;1;RENT;54000;Charged Off
508;68596402;20000;14.85;C;social worker;10;OWN;120000;Charged Off
509;68338594;24000;23.13;F;Coordinator;6;MORTGAGE;43435;Fully Paid
510;68577316;20000;7.49;A;IT Manager;10;MORTGAGE;106000;Fully Paid
511;68446226;8000;9.17;B;QA nurse;0;RENT;65000;Fully Paid
512;68446231;5000;12.88;C;General Manager;0;RENT;47000;Fully Paid
513;68426244;20000;5.32;A;Train Service Supervisor;10;MORTGAGE;135000;Fully Paid
514;68386572;5000;13.44;C;R.N.;6;RENT;110000;Fully Paid
515;68466410;30425;19.89;E;Chief Deputy;9;MORTGAGE;69201;Current
516;66546659;12000;10.78;B;sales;5;RENT;29500;Fully Paid
517;68606779;19675;21.48;E;Software Engineer;0;MORTGAGE;86000;Fully Paid
518;68436350;24000;9.8;B;Chief Operating Officer;3;OWN;125000;Charged Off
519;68436402;12000;10.78;B;Faculty;2;MORTGAGE;85000;Fully Paid
520;68546935;12000;5.32;A;Secretary/Tresurer;4;OWN;45000;Fully Paid
521;68616558;28000;7.91;A;Trader;2;MORTGAGE;112000;Fully Paid
522;68576171;14000;10.78;B;Senior Manager;7;RENT;105000;Fully Paid
523;68516426;9975;23.13;F;Staff Bookkeeper;9;OWN;31200;Fully Paid
524;68376649;10000;5.32;A;Product Manager;8;RENT;72000;Fully Paid
525;68616573;3600;13.99;C;Care giver ;5;MORTGAGE;34000;Fully Paid
526;68516294;27850;24.24;F;Senior Departmental Technician;10;MORTGAGE;55702;Fully Paid
527;68038575;14000;9.8;B;Nurse anesthetist ;4;MORTGAGE;175000;Fully Paid
528;68525951;12475;5.32;A;Certified Nursing Assistant;2;OWN;26000;Fully Paid
529;68340478;24000;13.44;C;Transportation Manager;1;MORTGAGE;96000;Fully Paid
530;67798862;22400;14.85;C;Senior Systems Engineer;3;RENT;96000;Fully Paid
531;68386707;26000;6.49;A;Test Manager;6;MORTGAGE;124400;Fully Paid
532;68496752;25000;13.44;C;;;OWN;50000;Fully Paid
533;68423901;14000;9.8;B;Senior Engineering Project Team Leader;10;MORTGAGE;130000;Fully Paid
534;68536998;10000;6.49;A;super intendent;8;OWN;52600;Fully Paid
535;68596373;18300;16.59;D;Executive Administrative Assistant;10;MORTGAGE;118000;Current
536;68484093;11550;18.99;E;;;MORTGAGE;28948.92;Fully Paid
537;68008415;14000;6.99;A;Deputy Division Chief;6;MORTGAGE;100200;Fully Paid
538;68506125;9000;7.91;A;Dispatcher;10;MORTGAGE;90000;Fully Paid
539;68476339;8000;10.78;B;Administrative Assistant;3;RENT;38000;Fully Paid
540;68476287;11000;7.91;A;Teacher;2;MORTGAGE;60000;Fully Paid
541;68547199;11200;5.32;A;Quality Manager;2;MORTGAGE;82500;Fully Paid
542;68496672;21000;13.44;C;RN- Staff Educator;2;MORTGAGE;75000;Charged Off
543;68587201;35000;11.99;C;manager;10;RENT;130000;Fully Paid
544;68396350;20000;13.44;C;Water Treatment Plant Operator;3;MORTGAGE;64000;Fully Paid
545;68566452;24000;6.49;A;Planner;10;MORTGAGE;105000;Fully Paid
546;68426253;19800;11.99;C;Manager;3;RENT;45000;Fully Paid
547;68536503;30000;12.88;C;machine operator leadman;9;RENT;84000;Charged Off
548;68547089;28000;5.32;A;Senior Engineer;3;MORTGAGE;205200;Fully Paid
549;68396571;13475;16.59;D;Professor ;6;MORTGAGE;62000;Current
550;67809049;27300;17.97;D;Director;4;MORTGAGE;65000;Fully Paid
551;68506307;10000;13.99;C;Accounting Supervisor;9;RENT;62000;Current
552;68546903;24000;12.88;C;Technical analyst ;10;RENT;73000;Charged Off
553;68395243;1450;9.17;B;Team Lead;2;MORTGAGE;35000;Fully Paid
554;68526248;4000;9.8;B;English Teacher ;2;MORTGAGE;47500;Fully Paid
555;68356556;1000;11.48;B;Production Control;10;RENT;86000;Fully Paid
556;68444192;24950;10.78;B;Manager;5;MORTGAGE;65000;Fully Paid
557;68406843;25000;5.32;A;Region Vice President ;10;MORTGAGE;300000;Fully Paid
558;68536929;6000;7.91;A;Sr Director Engineering;10;MORTGAGE;250000;Fully Paid
559;68587215;21000;9.17;B;IT Security Engineer;0;MORTGAGE;110000;Charged Off
560;68426240;2950;11.99;C;;;MORTGAGE;22000;Fully Paid
561;68365533;33100;24.24;F;Registered Nurse;10;MORTGAGE;72000;Charged Off
562;68446203;6000;17.27;D;System Engineer;10;MORTGAGE;120000;Fully Paid
563;68341583;14400;19.89;E;Senior Loan Officer;5;RENT;96200;Current
564;68396534;10500;17.97;D;Detention Officer;1;RENT;28832;Charged Off
565;68386468;12000;11.99;C;Rsa;5;OWN;35000;Fully Paid
566;68596499;20000;6.99;A;MANAGING PARTNER;10;MORTGAGE;120000;Fully Paid
567;68182241;10000;19.48;E;driver;1;MORTGAGE;150000;Fully Paid
568;65916558;35000;19.48;E;System Administrator;0;MORTGAGE;110000;Current
569;68356558;9525;13.99;C;Accounting;6;MORTGAGE;55000;Charged Off
570;68486892;20000;5.32;A;VP, Business Technology Mgr;2;MORTGAGE;187000;Fully Paid
571;68476311;14450;11.48;B;Branch Manager;7;MORTGAGE;116300;Fully Paid
572;68616519;21600;6.99;A;Director;3;MORTGAGE;120000;Fully Paid
573;68503812;12600;6.99;A;Executive Assistant;1;RENT;73000;Fully Paid
574;68446233;35000;15.77;D;Underground Cable Splicer;10;MORTGAGE;120000;Current
575;68566495;14800;15.77;D;Program coordinator;7;RENT;48000;Charged Off
576;68486666;20000;13.44;C;Child Family Service Specialist;1;RENT;53000;Charged Off
577;68606727;9600;11.48;B;Assistant Principal;10;RENT;110000;Fully Paid
578;68386692;11900;17.97;D;SALES / CUSTOMER SERVICE ;3;MORTGAGE;34000;Fully Paid
579;68446133;20800;18.99;E;Business Analyst;0;RENT;60000;Fully Paid
580;68376668;30000;10.78;B;Business Consultant;10;MORTGAGE;70000;Charged Off
581;68446257;12000;9.8;B;Secretary;3;OWN;31200;Fully Paid
582;68596384;5000;11.48;B;Psychologist;2;MORTGAGE;85000;Fully Paid
583;68425480;15000;17.97;D;Book Keeper;2;RENT;45500;Charged Off
584;68406823;18900;12.88;C;Teacher;5;RENT;45000;Fully Paid
585;68587251;5000;7.91;A;Librarian;10;MORTGAGE;67000;Fully Paid
586;68606615;19850;10.78;B;Business Officer 2;7;RENT;85005;Fully Paid
587;66585097;8000;13.99;C;English Teacher;2;MORTGAGE;80000;Fully Paid
588;68566428;20000;16.59;D;Lead Quality Inspector;4;MORTGAGE;100000;Fully Paid
589;68426259;20000;13.99;C;assistant manager;10;OWN;60000;Charged Off
590;68566382;18000;19.89;E;General Manager/Chef;7;RENT;50000;Current
591;68340554;28000;22.45;F;Deputy Sheriff;8;RENT;93000;Fully Paid
592;67858498;12000;13.99;C;Credit Operations Supervisor;3;RENT;50000;Fully Paid
593;68535954;15000;9.8;B;Legal Secretary;4;RENT;52500;Fully Paid
594;68386658;30000;7.49;A;Manager, Model Development QA;3;MORTGAGE;130000;Fully Paid
595;68596392;17000;5.32;A;Category Manager;5;MORTGAGE;98000;Fully Paid
596;68566477;12000;11.99;C;Engineer;10;MORTGAGE;67894;Current
597;68366607;15750;16.59;D;Teacher;8;RENT;50000;Fully Paid
598;68566410;5000;10.78;B;Teacher;10;OWN;55000;Fully Paid
599;68596525;24000;13.99;C;executive chef;10;MORTGAGE;115000;Fully Paid
600;68356423;15000;9.17;B;Purchasing;10;RENT;45000;Fully Paid
601;68363158;30000;13.44;C;teacher;10;MORTGAGE;70000;Fully Paid
602;68396428;4200;7.49;A;Senior Technology Specialist ;10;MORTGAGE;90000;Fully Paid
603;68547079;24000;8.49;B;Analyst;3;MORTGAGE;93000;Current
604;68338640;6025;11.99;C;Baker;7;RENT;25000;Fully Paid
605;68536967;12250;9.17;B;insurance agent ;0;MORTGAGE;110000;Current
606;68435694;14850;18.49;D;Billing/AR Coordinator;10;MORTGAGE;45000;Charged Off
607;68496644;10000;6.49;A;Police Sergeant;10;MORTGAGE;106000;Fully Paid
608;68536847;20000;19.89;E;Director of Global Pricing;5;MORTGAGE;170000;Current
609;68536927;10000;11.48;B;Police Officer;2;MORTGAGE;105000;Charged Off
610;68546518;35000;12.88;C;Vice President Forecasting and Planning;1;MORTGAGE;240000;Fully Paid
611;68606692;15000;12.88;C;Marketing Director;0;RENT;89000;Charged Off
612;68476352;5000;11.99;C;Sales;8;RENT;60000;Fully Paid
613;68386516;11000;13.99;C;Application Analyst;3;RENT;65000;Fully Paid
614;68526519;5500;15.77;D;Clinical Demand and Supply Lead;2;MORTGAGE;101000;Fully Paid
615;68386517;2500;11.99;C;Administrative Assistant;0;MORTGAGE;50400;Fully Paid
616;68436580;21150;15.77;D;Owner;5;MORTGAGE;52000;Fully Paid
617;68426320;20000;11.48;B;Business Manager;1;RENT;185000;Fully Paid
618;68606272;5875;11.48;B;MIT;3;RENT;25200;Fully Paid
619;68494601;24000;7.49;A;Associate Director;10;RENT;107000;Fully Paid
620;68445286;12000;9.8;B;Transportation COordinator;1;RENT;46000;Charged Off
621;68366171;19200;18.99;E;Senior Project Manager;10;OWN;113000;Charged Off
622;68338634;8000;13.99;C;;;MORTGAGE;50000;Fully Paid
623;68526395;35000;19.89;E;Analyst;0;RENT;76000;Current
624;68436531;28000;15.77;D;Network Manager;8;MORTGAGE;105000;Fully Paid
625;68446068;13500;10.78;B;General Manager;10;RENT;77000;Charged Off
626;68396530;27825;14.85;C;Utility Business Director;10;MORTGAGE;73000;Current
627;68496665;11000;8.49;B;Branch Chief;10;MORTGAGE;125000;Fully Paid
628;68376147;15000;10.78;B;Teacher;3;MORTGAGE;46000;Fully Paid
629;68526504;20000;9.8;B;IT Manager;3;RENT;95000;Fully Paid
630;68575042;28000;14.85;C;Operations Manager;10;MORTGAGE;110000;Late (31-120 days)
631;68606606;35000;9.8;B;director of pharmacy;10;OWN;173000;Fully Paid
632;66505903;24000;15.77;D;Management Program Analyst;0;OWN;72219;Current
633;68406948;10000;22.45;F;;;OWN;28600;Current
634;68356482;35000;11.48;B;Network IT;2;MORTGAGE;80000;Current
635;68587164;25000;19.89;E;SR Analyst;1;MORTGAGE;80000;Current
636;68376503;10000;11.48;B;Manager;10;MORTGAGE;55000;Fully Paid
637;68547026;9000;9.17;B;Principal;2;MORTGAGE;105000;Fully Paid
638;68616501;25000;18.49;D;Chief engineer;10;MORTGAGE;100000;Current
639;67378611;8400;16.59;D;Owner/Principal ;3;RENT;51000;Charged Off
640;68232772;20000;12.88;C;CRA Coordinator;10;RENT;65000;Fully Paid
641;68364617;22500;7.91;A;Accountant;10;MORTGAGE;93000;Fully Paid
642;68132792;20000;11.99;C;Client Support Specialist II;10;MORTGAGE;43000;Current
643;68396564;20000;18.49;D;Director Validation Services;8;RENT;137000;Fully Paid
